attendance_id,employee_id,attendance_date,check_in_time,check_out_time,updated_by,updated_at
1350,33787,25-05-2025,10:30:00,18:35:00,admin2,25-05-2025 18:00
1351,32538,12-05-2025,,,admin3,12-05-2025 19:00
1352,33040,29-12-2024,,,admin3,29-12-2024 17:00
1353,31449,01-03-2025,10:20:00,18:25:00,admin1,01-03-2025 17:00
1354,32532,15-06-2025,08:20:00,16:20:00,admin1,15-06-2025 17:00
1355,30755,03-04-2025,08:20:00,16:25:00,admin2,03-04-2025 19:00
1356,31849,09-05-2025,09:15:00,17:30:00,admin2,09-05-2025 19:00
1357,33541,25-01-2025,09:15:00,17:25:00,hr_user,25-01-2025 17:00
1358,32759,02-06-2025,09:05:00,17:15:00,admin2,02-06-2025 18:00
1359,30294,18-04-2025,08:00:00,16:00:00,admin3,18-04-2025 19:00
1360,30681,08-04-2025,09:10:00,17:15:00,admin3,08-04-2025 18:00
1361,32420,10-03-2025,08:30:00,16:40:00,admin1,10-03-2025 18:00
1362,32914,03-02-2025,10:10:00,18:20:00,admin2,03-02-2025 19:00
1363,33906,22-01-2025,09:00:00,17:00:00,hr_user,22-01-2025 19:00
1364,33418,31-12-2024,08:20:00,16:35:00,admin1,31-12-2024 17:00
1365,30295,19-05-2025,10:15:00,18:30:00,hr_user,19-05-2025 18:00
1366,32559,10-04-2025,10:05:00,18:15:00,admin1,10-04-2025 19:00
1367,31817,18-04-2025,10:00:00,18:15:00,admin2,18-04-2025 17:00
1368,30967,30-03-2025,08:00:00,16:15:00,admin1,30-03-2025 19:00
1369,33409,18-03-2025,08:00:00,16:05:00,admin1,18-03-2025 17:00
1370,31282,01-03-2025,10:05:00,18:10:00,admin3,01-03-2025 19:00
1371,31757,23-03-2025,10:20:00,18:35:00,admin3,23-03-2025 19:00
1372,31885,05-04-2025,,,admin1,05-04-2025 17:00
1373,31457,20-03-2025,10:05:00,18:05:00,hr_user,20-03-2025 18:00
1374,33882,30-05-2025,09:20:00,17:35:00,admin2,30-05-2025 19:00
1375,31028,27-04-2025,08:20:00,16:25:00,admin1,27-04-2025 17:00
1376,30390,27-04-2025,10:05:00,18:20:00,admin3,27-04-2025 18:00
1377,31552,08-03-2025,,,hr_user,08-03-2025 18:00
1378,31778,27-04-2025,,,admin2,27-04-2025 18:00
1379,33308,17-05-2025,09:30:00,17:35:00,admin3,17-05-2025 19:00
1380,31633,13-04-2025,10:05:00,18:15:00,admin1,13-04-2025 19:00
1381,32596,17-01-2025,08:15:00,16:30:00,admin3,17-01-2025 19:00
1382,30773,11-01-2025,09:30:00,17:45:00,admin3,11-01-2025 18:00
1383,33931,31-05-2025,10:05:00,18:10:00,hr_user,31-05-2025 19:00
1384,32341,16-06-2025,08:00:00,16:10:00,hr_user,16-06-2025 18:00
1385,30546,20-02-2025,10:10:00,18:15:00,admin3,20-02-2025 18:00
1386,32891,13-04-2025,09:05:00,17:15:00,admin1,13-04-2025 17:00
1387,32403,29-01-2025,09:15:00,17:25:00,hr_user,29-01-2025 19:00
1388,33209,08-04-2025,08:10:00,16:20:00,admin2,08-04-2025 18:00
1389,30691,02-02-2025,09:05:00,17:15:00,admin1,02-02-2025 18:00
1390,33916,02-01-2025,10:20:00,18:30:00,admin2,02-01-2025 17:00
1391,32407,29-04-2025,10:20:00,18:35:00,hr_user,29-04-2025 18:00
1392,30742,08-05-2025,09:15:00,17:15:00,admin3,08-05-2025 19:00
1393,31548,03-06-2025,08:20:00,16:20:00,hr_user,03-06-2025 17:00
1394,33655,09-03-2025,10:15:00,18:15:00,admin1,09-03-2025 18:00
1395,32782,29-03-2025,10:10:00,18:25:00,admin3,29-03-2025 17:00
1396,31074,13-02-2025,08:00:00,16:15:00,hr_user,13-02-2025 17:00
1397,33705,28-12-2024,09:05:00,17:05:00,admin3,28-12-2024 17:00
1398,31872,23-03-2025,09:00:00,17:00:00,hr_user,23-03-2025 18:00
1399,31925,23-02-2025,08:00:00,16:10:00,admin3,23-02-2025 18:00
1400,32782,15-04-2025,09:15:00,17:15:00,admin3,15-04-2025 19:00
1401,31259,05-06-2025,08:15:00,16:25:00,admin3,05-06-2025 18:00
1402,33737,31-12-2024,10:15:00,18:30:00,admin2,31-12-2024 19:00
1403,32414,05-06-2025,09:30:00,17:45:00,admin1,05-06-2025 19:00
1404,33162,01-02-2025,10:00:00,18:10:00,admin3,01-02-2025 19:00
1405,33040,09-04-2025,09:15:00,17:30:00,hr_user,09-04-2025 19:00
1406,33429,28-02-2025,10:05:00,18:15:00,admin1,28-02-2025 19:00
1407,31991,10-01-2025,10:00:00,18:00:00,admin1,10-01-2025 19:00
1408,31199,28-04-2025,09:15:00,17:30:00,hr_user,28-04-2025 18:00
1409,33123,03-03-2025,09:30:00,17:30:00,admin1,03-03-2025 17:00
1410,30429,24-03-2025,08:00:00,16:00:00,admin3,24-03-2025 18:00
1411,33904,21-05-2025,09:00:00,17:10:00,hr_user,21-05-2025 17:00
1412,31701,02-04-2025,10:05:00,18:20:00,admin3,02-04-2025 17:00
1413,32164,13-01-2025,10:30:00,18:45:00,admin2,13-01-2025 18:00
1414,31377,20-03-2025,08:10:00,16:25:00,hr_user,20-03-2025 17:00
1415,30714,21-05-2025,00:00:00,00:00:00,admin1,21-05-2025 18:00
1416,33653,09-03-2025,10:05:00,18:05:00,admin3,09-03-2025 19:00
1417,33721,01-04-2025,09:20:00,17:20:00,admin1,01-04-2025 18:00
1418,30719,11-04-2025,00:00:00,00:00:00,admin3,11-04-2025 17:00
1419,33233,25-02-2025,10:05:00,18:05:00,admin3,25-02-2025 18:00
1420,32219,25-05-2025,08:00:00,16:05:00,admin2,25-05-2025 19:00
1421,30372,05-06-2025,08:00:00,16:10:00,admin2,05-06-2025 19:00
1422,32760,25-04-2025,09:05:00,17:15:00,admin1,25-04-2025 17:00
1423,32935,08-04-2025,10:10:00,18:20:00,admin1,08-04-2025 18:00
1424,33986,08-05-2025,10:20:00,18:35:00,admin3,08-05-2025 17:00
1425,33563,12-02-2025,08:05:00,16:15:00,admin2,12-02-2025 17:00
1426,33073,15-01-2025,10:05:00,18:10:00,admin2,15-01-2025 18:00
1427,33935,13-03-2025,10:00:00,18:15:00,admin2,13-03-2025 19:00
1428,31522,08-06-2025,08:15:00,16:25:00,admin1,08-06-2025 17:00
1429,30739,05-01-2025,08:00:00,16:15:00,admin3,05-01-2025 17:00
1430,31990,07-01-2025,,,hr_user,07-01-2025 19:00
1431,30522,27-02-2025,08:20:00,16:20:00,admin3,27-02-2025 18:00
1432,33574,06-01-2025,10:30:00,18:35:00,hr_user,06-01-2025 18:00
1433,30093,10-06-2025,10:15:00,18:15:00,admin1,10-06-2025 18:00
1434,31147,30-03-2025,09:10:00,17:25:00,admin1,30-03-2025 19:00
1435,30723,29-01-2025,09:30:00,17:45:00,admin1,29-01-2025 19:00
1436,32398,10-04-2025,09:10:00,17:10:00,admin2,10-04-2025 18:00
1437,33249,02-02-2025,08:05:00,16:10:00,admin2,02-02-2025 19:00
1438,30869,22-04-2025,00:00:00,00:00:00,admin3,22-04-2025 17:00
1439,31245,24-06-2025,08:00:00,16:05:00,admin1,24-06-2025 17:00
1440,30140,15-02-2025,08:10:00,16:15:00,admin2,15-02-2025 18:00
1441,33379,21-05-2025,10:10:00,18:10:00,admin1,21-05-2025 17:00
1442,30613,08-03-2025,00:00:00,00:00:00,hr_user,08-03-2025 18:00
1443,32754,24-03-2025,09:10:00,17:20:00,admin3,24-03-2025 17:00
1444,31119,30-04-2025,09:30:00,17:35:00,admin3,30-04-2025 17:00
1445,30939,08-06-2025,10:20:00,18:35:00,admin3,08-06-2025 17:00
1446,32773,24-04-2025,10:30:00,18:30:00,admin1,24-04-2025 17:00
1447,30116,10-04-2025,09:15:00,17:30:00,hr_user,10-04-2025 18:00
1448,31121,10-03-2025,10:00:00,18:00:00,admin3,10-03-2025 17:00
1449,33052,27-01-2025,09:05:00,17:05:00,admin3,27-01-2025 18:00
1450,33184,07-02-2025,,,admin3,07-02-2025 17:00
1451,30010,23-02-2025,,,admin3,23-02-2025 18:00
1452,33243,27-02-2025,08:30:00,16:45:00,admin2,27-02-2025 17:00
1453,31991,01-01-2025,09:00:00,17:05:00,admin3,01-01-2025 17:00
1454,32990,07-04-2025,10:10:00,18:15:00,admin1,07-04-2025 17:00
1455,32406,06-03-2025,09:00:00,17:00:00,admin1,06-03-2025 18:00
1456,31850,09-05-2025,09:20:00,17:20:00,admin3,09-05-2025 17:00
1457,32573,02-06-2025,10:05:00,18:20:00,hr_user,02-06-2025 17:00
1458,31419,26-04-2025,09:00:00,17:00:00,admin1,26-04-2025 17:00
1459,30943,12-06-2025,09:30:00,17:30:00,hr_user,12-06-2025 17:00
1460,32663,26-01-2025,08:10:00,16:20:00,hr_user,26-01-2025 17:00
1461,32652,02-04-2025,09:20:00,17:30:00,admin3,02-04-2025 18:00
1462,31378,04-02-2025,10:20:00,18:25:00,admin1,04-02-2025 17:00
1463,31760,09-06-2025,10:00:00,18:05:00,hr_user,09-06-2025 19:00
1464,32854,04-02-2025,08:00:00,16:00:00,admin2,04-02-2025 18:00
1465,31925,29-01-2025,,,admin3,29-01-2025 17:00
1466,31453,02-06-2025,10:30:00,18:35:00,hr_user,02-06-2025 19:00
1467,30588,26-04-2025,09:00:00,17:15:00,hr_user,26-04-2025 18:00
1468,30814,19-04-2025,00:00:00,00:00:00,admin3,19-04-2025 18:00
1469,32267,23-01-2025,08:00:00,16:15:00,hr_user,23-01-2025 17:00
1470,32051,25-06-2025,08:10:00,16:15:00,admin3,25-06-2025 17:00
1471,30407,10-01-2025,09:30:00,17:45:00,admin2,10-01-2025 17:00
1472,33150,02-06-2025,08:00:00,16:15:00,admin1,02-06-2025 19:00
1473,30105,29-12-2024,09:20:00,17:25:00,admin2,29-12-2024 19:00
1474,33752,19-01-2025,10:10:00,18:20:00,hr_user,19-01-2025 19:00
1475,32369,26-01-2025,09:30:00,17:45:00,hr_user,26-01-2025 17:00
1476,33940,05-06-2025,09:15:00,17:25:00,hr_user,05-06-2025 19:00
1477,32295,21-04-2025,08:10:00,16:25:00,hr_user,21-04-2025 19:00
1478,30220,17-02-2025,08:20:00,16:25:00,admin2,17-02-2025 18:00
1479,33259,10-03-2025,10:15:00,18:20:00,hr_user,10-03-2025 19:00
1480,31444,24-05-2025,09:20:00,17:30:00,admin3,24-05-2025 19:00
1481,33811,18-02-2025,10:10:00,18:25:00,admin2,18-02-2025 19:00
1482,31218,15-02-2025,08:30:00,16:30:00,hr_user,15-02-2025 17:00
1483,33132,09-04-2025,10:00:00,18:15:00,admin2,09-04-2025 18:00
1484,32198,19-01-2025,09:00:00,17:10:00,admin1,19-01-2025 19:00
1485,33807,13-02-2025,08:30:00,16:40:00,admin3,13-02-2025 18:00
1486,33496,01-04-2025,09:30:00,17:35:00,hr_user,01-04-2025 19:00
1487,30419,05-04-2025,10:05:00,18:05:00,hr_user,05-04-2025 17:00
1488,33450,20-01-2025,10:00:00,18:10:00,admin2,20-01-2025 17:00
1489,31434,28-12-2024,10:05:00,18:15:00,hr_user,28-12-2024 18:00
1490,31994,02-01-2025,09:30:00,17:35:00,admin2,02-01-2025 19:00
1491,33398,14-03-2025,08:10:00,16:15:00,hr_user,14-03-2025 18:00
1492,31080,03-04-2025,00:00:00,00:00:00,admin3,03-04-2025 17:00
1493,33848,02-04-2025,10:15:00,18:20:00,admin2,02-04-2025 19:00
1494,30439,25-05-2025,09:10:00,17:10:00,admin2,25-05-2025 19:00
1495,30845,30-12-2024,09:20:00,17:20:00,admin3,30-12-2024 19:00
1496,33430,13-04-2025,10:15:00,18:20:00,hr_user,13-04-2025 19:00
1497,32524,14-06-2025,10:00:00,18:00:00,admin2,14-06-2025 18:00
1498,30316,08-04-2025,00:00:00,00:00:00,admin3,08-04-2025 18:00
1499,32466,25-02-2025,09:00:00,17:10:00,admin2,25-02-2025 17:00
1500,33272,24-02-2025,09:15:00,17:25:00,admin1,24-02-2025 19:00
1501,30223,16-04-2025,,,admin3,16-04-2025 19:00
1502,31072,07-01-2025,09:10:00,17:20:00,hr_user,07-01-2025 19:00
1503,33177,09-02-2025,08:05:00,16:05:00,hr_user,09-02-2025 17:00
1504,30457,10-06-2025,00:00:00,00:00:00,admin2,10-06-2025 18:00
1505,30525,21-02-2025,08:30:00,16:40:00,admin2,21-02-2025 17:00
1506,31578,18-02-2025,10:05:00,18:15:00,admin3,18-02-2025 19:00
1507,30067,26-03-2025,10:15:00,18:15:00,admin2,26-03-2025 18:00
1508,31694,08-06-2025,08:05:00,16:10:00,hr_user,08-06-2025 17:00
1509,32546,22-05-2025,09:30:00,17:45:00,admin3,22-05-2025 17:00
1510,33810,16-02-2025,00:00:00,00:00:00,admin1,16-02-2025 17:00
1511,33415,07-02-2025,00:00:00,00:00:00,admin3,07-02-2025 17:00
1512,33252,17-03-2025,10:15:00,18:15:00,hr_user,17-03-2025 17:00
1513,31697,11-05-2025,09:00:00,17:15:00,hr_user,11-05-2025 17:00
1514,31209,21-02-2025,10:05:00,18:05:00,admin2,21-02-2025 19:00
1515,31105,03-04-2025,10:10:00,18:10:00,admin3,03-04-2025 18:00
1516,33884,08-02-2025,10:10:00,18:25:00,admin3,08-02-2025 18:00
1517,33240,01-05-2025,08:05:00,16:10:00,hr_user,01-05-2025 17:00
1518,33536,24-01-2025,10:10:00,18:15:00,hr_user,24-01-2025 18:00
1519,30116,01-03-2025,09:05:00,17:15:00,hr_user,01-03-2025 17:00
1520,30958,31-12-2024,10:05:00,18:10:00,hr_user,31-12-2024 18:00
1521,32001,03-06-2025,10:15:00,18:30:00,admin1,03-06-2025 19:00
1522,32522,05-06-2025,09:20:00,17:35:00,admin1,05-06-2025 18:00
1523,32223,17-02-2025,09:15:00,17:30:00,admin2,17-02-2025 19:00
1524,32148,18-02-2025,09:00:00,17:00:00,admin2,18-02-2025 17:00
1525,30552,05-04-2025,08:15:00,16:20:00,hr_user,05-04-2025 17:00
1526,33122,10-04-2025,09:10:00,17:20:00,admin2,10-04-2025 19:00
1527,32563,22-04-2025,,,admin1,22-04-2025 18:00
1528,30317,22-03-2025,09:20:00,17:30:00,admin1,22-03-2025 17:00
1529,32660,20-05-2025,08:30:00,16:35:00,admin2,20-05-2025 19:00
1530,32627,23-04-2025,09:20:00,17:30:00,hr_user,23-04-2025 17:00
1531,31291,15-03-2025,09:00:00,17:15:00,admin1,15-03-2025 18:00
1532,31111,31-05-2025,09:00:00,17:00:00,admin3,31-05-2025 18:00
1533,31917,27-02-2025,08:30:00,16:45:00,admin3,27-02-2025 18:00
1534,31141,09-01-2025,10:05:00,18:10:00,admin3,09-01-2025 19:00
1535,30096,22-03-2025,08:20:00,16:20:00,hr_user,22-03-2025 17:00
1536,31203,19-06-2025,09:00:00,17:05:00,admin2,19-06-2025 17:00
1537,32596,31-12-2024,08:15:00,16:25:00,hr_user,31-12-2024 19:00
1538,31040,04-04-2025,08:30:00,16:45:00,admin2,04-04-2025 17:00
1539,30816,22-06-2025,10:05:00,18:15:00,admin1,22-06-2025 19:00
1540,30291,02-06-2025,08:20:00,16:20:00,admin3,02-06-2025 18:00
1541,31003,20-02-2025,09:15:00,17:15:00,hr_user,20-02-2025 18:00
1542,32838,04-01-2025,10:20:00,18:35:00,admin3,04-01-2025 17:00
1543,31642,12-04-2025,09:05:00,17:20:00,admin3,12-04-2025 17:00
1544,33989,31-12-2024,09:15:00,17:20:00,admin1,31-12-2024 18:00
1545,32039,24-02-2025,00:00:00,00:00:00,hr_user,24-02-2025 17:00
1546,33354,18-03-2025,08:10:00,16:15:00,hr_user,18-03-2025 17:00
1547,33275,03-03-2025,08:15:00,16:20:00,admin2,03-03-2025 18:00
1548,30429,01-02-2025,09:20:00,17:25:00,admin2,01-02-2025 18:00
1549,30328,31-03-2025,10:15:00,18:30:00,admin2,31-03-2025 17:00
1550,33332,30-01-2025,08:30:00,16:45:00,admin2,30-01-2025 18:00
1551,33747,10-06-2025,00:00:00,00:00:00,admin1,10-06-2025 17:00
1552,32398,09-06-2025,08:20:00,16:25:00,admin1,09-06-2025 17:00
1553,33239,24-03-2025,09:15:00,17:20:00,admin2,24-03-2025 19:00
1554,31452,15-01-2025,08:20:00,16:25:00,admin3,15-01-2025 18:00
1555,31755,13-02-2025,09:15:00,17:20:00,admin1,13-02-2025 18:00
1556,33124,26-05-2025,,,admin2,26-05-2025 18:00
1557,33419,19-02-2025,10:15:00,18:25:00,admin1,19-02-2025 18:00
1558,30738,09-02-2025,08:10:00,16:15:00,admin1,09-02-2025 18:00
1559,33743,05-03-2025,08:15:00,16:25:00,admin1,05-03-2025 19:00
1560,33638,15-04-2025,09:30:00,17:30:00,admin3,15-04-2025 19:00
1561,32963,15-01-2025,,,admin1,15-01-2025 18:00
1562,32828,31-05-2025,09:00:00,17:15:00,admin1,31-05-2025 19:00
1563,33331,16-02-2025,,,admin2,16-02-2025 17:00
1564,30056,27-01-2025,00:00:00,00:00:00,admin1,27-01-2025 17:00
1565,30237,20-05-2025,08:10:00,16:20:00,admin3,20-05-2025 18:00
1566,33578,28-02-2025,00:00:00,00:00:00,admin1,28-02-2025 19:00
1567,33575,18-05-2025,,,admin1,18-05-2025 17:00
1568,31152,27-02-2025,10:30:00,18:35:00,admin3,27-02-2025 19:00
1569,32030,04-01-2025,10:05:00,18:15:00,admin2,04-01-2025 18:00
1570,30765,10-04-2025,09:05:00,17:20:00,admin3,10-04-2025 17:00
1571,31255,02-04-2025,00:00:00,00:00:00,hr_user,02-04-2025 18:00
1572,31886,25-04-2025,,,admin2,25-04-2025 17:00
1573,30670,01-05-2025,10:20:00,18:20:00,hr_user,01-05-2025 19:00
1574,31262,26-02-2025,08:00:00,16:00:00,admin3,26-02-2025 19:00
1575,31345,01-02-2025,09:10:00,17:20:00,admin2,01-02-2025 19:00
1576,33675,22-05-2025,,,admin2,22-05-2025 17:00
1577,31453,15-03-2025,08:15:00,16:30:00,admin3,15-03-2025 19:00
1578,32549,19-02-2025,00:00:00,00:00:00,admin2,19-02-2025 17:00
1579,31118,20-05-2025,10:15:00,18:30:00,admin1,20-05-2025 17:00
1580,32490,28-12-2024,10:15:00,18:25:00,admin3,28-12-2024 17:00
1581,33333,27-01-2025,09:30:00,17:40:00,hr_user,27-01-2025 17:00
1582,31837,16-06-2025,10:20:00,18:30:00,admin3,16-06-2025 18:00
1583,32926,18-06-2025,,,hr_user,18-06-2025 19:00
1584,31856,09-06-2025,09:00:00,17:10:00,hr_user,09-06-2025 19:00
1585,32732,05-03-2025,09:00:00,17:05:00,hr_user,05-03-2025 19:00
1586,32808,21-01-2025,08:10:00,16:10:00,hr_user,21-01-2025 18:00
1587,30499,27-01-2025,09:10:00,17:20:00,admin2,27-01-2025 17:00
1588,33304,23-04-2025,09:10:00,17:10:00,hr_user,23-04-2025 17:00
1589,31107,30-03-2025,00:00:00,00:00:00,admin2,30-03-2025 17:00
1590,32421,26-04-2025,09:10:00,17:15:00,admin1,26-04-2025 19:00
1591,33909,29-01-2025,10:30:00,18:30:00,admin2,29-01-2025 19:00
1592,30418,30-01-2025,09:00:00,17:15:00,admin2,30-01-2025 17:00
1593,31021,26-05-2025,09:05:00,17:20:00,admin1,26-05-2025 17:00
1594,30423,15-05-2025,10:20:00,18:35:00,admin3,15-05-2025 18:00
1595,32873,26-02-2025,00:00:00,00:00:00,hr_user,26-02-2025 17:00
1596,32877,29-01-2025,08:00:00,16:05:00,admin3,29-01-2025 18:00
1597,31409,23-02-2025,08:20:00,16:30:00,admin1,23-02-2025 19:00
1598,31152,29-05-2025,00:00:00,00:00:00,hr_user,29-05-2025 19:00
1599,31172,07-05-2025,00:00:00,00:00:00,admin2,07-05-2025 19:00
1600,33322,27-04-2025,08:05:00,16:20:00,hr_user,27-04-2025 17:00
1601,33382,03-04-2025,08:10:00,16:15:00,admin3,03-04-2025 17:00
1602,30567,29-12-2024,08:20:00,16:30:00,admin1,29-12-2024 19:00
1603,30938,02-01-2025,09:10:00,17:10:00,admin3,02-01-2025 19:00
1604,31391,14-06-2025,09:05:00,17:15:00,admin1,14-06-2025 18:00
1605,31759,30-04-2025,10:00:00,18:15:00,admin3,30-04-2025 19:00
1606,30099,16-03-2025,10:05:00,18:15:00,admin3,16-03-2025 19:00
1607,30863,07-02-2025,10:30:00,18:45:00,admin3,07-02-2025 19:00
1608,33545,28-02-2025,09:15:00,17:30:00,admin3,28-02-2025 18:00
1609,33693,20-02-2025,08:20:00,16:25:00,admin3,20-02-2025 18:00
1610,31282,11-02-2025,10:00:00,18:05:00,admin2,11-02-2025 18:00
1611,31968,12-01-2025,10:00:00,18:15:00,admin1,12-01-2025 17:00
1612,31185,24-03-2025,09:30:00,17:30:00,hr_user,24-03-2025 18:00
1613,33629,25-03-2025,10:20:00,18:20:00,admin3,25-03-2025 17:00
1614,31711,15-02-2025,00:00:00,00:00:00,hr_user,15-02-2025 19:00
1615,33037,12-03-2025,09:05:00,17:05:00,admin2,12-03-2025 19:00
1616,32139,06-06-2025,10:00:00,18:05:00,hr_user,06-06-2025 17:00
1617,31563,27-04-2025,08:10:00,16:10:00,hr_user,27-04-2025 17:00
1618,30757,22-01-2025,09:30:00,17:30:00,hr_user,22-01-2025 19:00
1619,32147,05-02-2025,10:00:00,18:15:00,admin2,05-02-2025 17:00
1620,32266,10-01-2025,10:00:00,18:10:00,admin3,10-01-2025 19:00
1621,30475,05-05-2025,09:00:00,17:15:00,admin1,05-05-2025 18:00
1622,32437,17-05-2025,09:20:00,17:25:00,hr_user,17-05-2025 18:00
1623,33415,21-01-2025,09:05:00,17:15:00,hr_user,21-01-2025 19:00
1624,30875,05-06-2025,08:15:00,16:20:00,hr_user,05-06-2025 18:00
1625,32922,12-03-2025,09:15:00,17:30:00,hr_user,12-03-2025 18:00
1626,33641,30-04-2025,10:30:00,18:45:00,admin1,30-04-2025 19:00
1627,30715,07-05-2025,10:00:00,18:00:00,admin1,07-05-2025 19:00
1628,33747,28-01-2025,08:00:00,16:00:00,hr_user,28-01-2025 19:00
1629,32407,17-03-2025,09:10:00,17:25:00,hr_user,17-03-2025 17:00
1630,32943,16-02-2025,10:00:00,18:10:00,admin1,16-02-2025 17:00
1631,33210,24-04-2025,08:30:00,16:35:00,hr_user,24-04-2025 18:00
1632,30756,17-06-2025,10:15:00,18:30:00,admin1,17-06-2025 17:00
1633,32347,21-04-2025,08:00:00,16:10:00,admin2,21-04-2025 18:00
1634,31777,02-06-2025,08:30:00,16:35:00,hr_user,02-06-2025 19:00
1635,32456,08-06-2025,08:10:00,16:20:00,admin3,08-06-2025 18:00
1636,31801,19-04-2025,09:10:00,17:25:00,hr_user,19-04-2025 19:00
1637,33288,18-05-2025,09:20:00,17:25:00,admin1,18-05-2025 17:00
1638,30010,31-01-2025,10:10:00,18:20:00,hr_user,31-01-2025 18:00
1639,30430,11-04-2025,10:10:00,18:25:00,admin2,11-04-2025 19:00
1640,30840,21-02-2025,09:00:00,17:15:00,admin2,21-02-2025 18:00
1641,33472,20-05-2025,10:15:00,18:15:00,admin3,20-05-2025 19:00
1642,32939,14-03-2025,08:20:00,16:30:00,hr_user,14-03-2025 17:00
1643,33571,24-04-2025,09:20:00,17:25:00,admin1,24-04-2025 18:00
1644,32695,31-03-2025,,,admin2,31-03-2025 17:00
1645,32084,18-01-2025,08:00:00,16:10:00,admin3,18-01-2025 19:00
1646,31964,15-04-2025,10:20:00,18:20:00,hr_user,15-04-2025 17:00
1647,30765,11-04-2025,08:05:00,16:05:00,admin2,11-04-2025 19:00
1648,30212,12-01-2025,09:10:00,17:25:00,hr_user,12-01-2025 17:00
1649,31449,01-05-2025,,,hr_user,01-05-2025 18:00
1650,30676,18-02-2025,08:30:00,16:45:00,admin1,18-02-2025 18:00
1651,32189,13-04-2025,09:20:00,17:35:00,hr_user,13-04-2025 19:00
1652,31502,31-03-2025,10:20:00,18:25:00,hr_user,31-03-2025 17:00
1653,30056,26-01-2025,08:05:00,16:05:00,admin3,26-01-2025 18:00
1654,33061,14-03-2025,10:20:00,18:35:00,admin2,14-03-2025 19:00
1655,32655,09-02-2025,00:00:00,00:00:00,hr_user,09-02-2025 18:00
1656,32695,30-12-2024,08:15:00,16:30:00,admin2,30-12-2024 19:00
1657,32124,24-02-2025,09:05:00,17:05:00,hr_user,24-02-2025 18:00
1658,32796,20-06-2025,09:30:00,17:45:00,hr_user,20-06-2025 17:00
1659,31204,08-03-2025,08:05:00,16:20:00,admin2,08-03-2025 19:00
1660,31367,27-04-2025,10:05:00,18:15:00,admin1,27-04-2025 19:00
1661,30655,17-01-2025,08:30:00,16:40:00,admin1,17-01-2025 18:00
1662,32139,04-03-2025,10:05:00,18:15:00,hr_user,04-03-2025 17:00
1663,32161,18-05-2025,09:00:00,17:10:00,hr_user,18-05-2025 18:00
1664,30468,08-03-2025,10:20:00,18:35:00,admin2,08-03-2025 19:00
1665,31756,12-01-2025,09:10:00,17:20:00,admin2,12-01-2025 18:00
1666,32208,19-04-2025,08:05:00,16:05:00,admin1,19-04-2025 18:00
1667,33375,23-02-2025,09:05:00,17:05:00,admin1,23-02-2025 19:00
1668,33245,07-05-2025,09:20:00,17:35:00,admin1,07-05-2025 17:00
1669,31181,04-01-2025,08:20:00,16:35:00,admin3,04-01-2025 17:00
1670,31168,28-05-2025,09:05:00,17:05:00,admin1,28-05-2025 17:00
1671,32775,22-01-2025,08:00:00,16:05:00,admin1,22-01-2025 17:00
1672,30183,29-01-2025,10:00:00,18:05:00,admin2,29-01-2025 18:00
1673,30655,10-01-2025,09:20:00,17:25:00,admin3,10-01-2025 17:00
1674,30913,18-02-2025,10:30:00,18:40:00,admin3,18-02-2025 19:00
1675,30108,08-05-2025,,,hr_user,08-05-2025 17:00
1676,32502,24-04-2025,10:10:00,18:25:00,admin1,24-04-2025 19:00
1677,32666,17-05-2025,,,admin3,17-05-2025 18:00
1678,32374,01-02-2025,08:30:00,16:30:00,admin2,01-02-2025 18:00
1679,33557,04-06-2025,08:10:00,16:25:00,admin2,04-06-2025 19:00
1680,32026,18-06-2025,08:20:00,16:20:00,admin3,18-06-2025 19:00
1681,30542,27-03-2025,10:15:00,18:30:00,admin1,27-03-2025 17:00
1682,31019,29-12-2024,08:00:00,16:00:00,admin3,29-12-2024 19:00
1683,32111,06-02-2025,10:30:00,18:30:00,admin1,06-02-2025 18:00
1684,30608,12-01-2025,10:15:00,18:15:00,admin1,12-01-2025 18:00
1685,32906,16-06-2025,10:10:00,18:15:00,admin2,16-06-2025 18:00
1686,30707,03-05-2025,08:20:00,16:25:00,hr_user,03-05-2025 19:00
1687,33307,30-03-2025,08:00:00,16:15:00,hr_user,30-03-2025 18:00
1688,33043,04-04-2025,08:15:00,16:15:00,admin2,04-04-2025 18:00
1689,33324,21-01-2025,09:05:00,17:10:00,admin3,21-01-2025 18:00
1690,32331,26-02-2025,09:15:00,17:15:00,admin2,26-02-2025 17:00
1691,31249,07-02-2025,10:20:00,18:30:00,hr_user,07-02-2025 17:00
1692,32273,01-06-2025,,,hr_user,01-06-2025 17:00
1693,33107,22-02-2025,08:30:00,16:45:00,hr_user,22-02-2025 19:00
1694,30185,05-06-2025,08:00:00,16:05:00,hr_user,05-06-2025 17:00
1695,32925,22-04-2025,08:05:00,16:10:00,hr_user,22-04-2025 19:00
1696,31292,03-02-2025,10:10:00,18:25:00,admin2,03-02-2025 17:00
1697,32354,10-01-2025,10:00:00,18:10:00,admin2,10-01-2025 19:00
1698,33516,28-12-2024,08:20:00,16:35:00,admin2,28-12-2024 18:00
